# EEG Fpz-Cz,EEG Pz-Oz,EOG horizontal,Resp oro-nasal,EMG submental,Temp rectal,Event marker
-2.027545787545786352e-05,2.213675213675209620e-06,-7.151282051282051809e-05,-8.884175078745923315e+01,3.105764050183967310e-06,3.731697449059404903e+01,9.152402487964718603e+02
-1.110915750915749583e-05,1.079731379731379174e-05,-8.907692307692308413e-05,-9.352588327775916355e+01,3.104683229545798112e-06,3.731701322029941537e+01,9.149026359631257037e+02
-1.688791208791207325e-05,5.285714285714281815e-06,-9.610256410256410784e-05,-9.815666026269435918e+01,3.103609494597866930e-06,3.731704797843643462e+01,9.145732489646769636e+02
-1.668864468864467602e-05,2.665445665445661601e-06,-1.046336996336996473e-04,-1.027308381679425935e+02,3.102543350200596741e-06,3.731707876486796494e+01,9.142522360676683775e+02
-9.913553113553098860e-06,2.484737484737480808e-06,-9.459706959706960566e-05,-1.072452290548884406e+02,3.101485296809824798e-06,3.731710558326097527e+01,9.139397402545574778e+02
-8.518681318681304660e-06,4.924297924297920231e-06,-9.258974358974360276e-05,-1.116967030407246000e+02,3.100435830169328400e-06,3.731712844109086546e+01,9.136358991334085431e+02
-4.134798534798520587e-06,4.562881562881558647e-06,-9.208791208791210204e-05,-1.160821906632214819e+02,3.099395441006524065e-06,3.731714734964279501e+01,9.133408448513545181e+02
-4.832234432234418535e-06,7.634920634920630417e-06,-1.031282051282051315e-04,-1.203986851882003180e+02,3.098364614731592541e-06,3.731716232400960109e+01,9.130547040119090525e+02
-7.721611721611707247e-06,3.026862026862023185e-06,-1.116593406593406710e-04,-1.246432448577877778e+02,3.097343831140193529e-06,3.731717338308664722e+01,9.127775975961786799e+02
-1.081025641025639658e-05,6.912087912087907249e-06,-9.861172161172161146e-05,-1.288129950775925181e+02,3.096333564119991214e-06,3.731718054956339614e+01,9.125096408880434637e+02
-7.422710622710608853e-06,1.314652014652014203e-05,-1.206923076923076976e-04,-1.329051305409949748e+02,3.095334281361164666e-06,3.731718384991179249e+01,9.122509434033631806e+02
-1.031208791208789841e-05,6.731379731379727304e-06,-1.056373626373626487e-04,-1.369169172888007040e+02,3.094346444071110198e-06,3.731718331437141956e+01,9.120016088232583797e+02
-6.027838827838813806e-06,-4.517704517704888393e-08,-1.046336996336996473e-04,-1.408456947025665045e+02,3.093370506693533055e-06,3.731717897693138752e+01,9.117617349315220281e+02
-3.536996336996322952e-06,1.039072039072035319e-06,-1.036300366300366323e-04,-1.446888774299701197e+02,3.092406916632075385e-06,3.731717087530910248e+01,9.115314135562078945e+02
-4.732600732600719070e-06,-3.568986568986572761e-06,-9.459706959706960566e-05,-1.484439572406527645e+02,3.091456113978708353e-06,3.731715905092573848e+01,9.113107305154396727e+02
1.479560439560440906e-05,-3.026862026862030384e-06,-9.861172161172161146e-05,-1.521085048110316507e+02,3.090518531247037034e-06,3.731714354887858320e+01,9.110997655674863154e+02
-1.021245421245419810e-05,8.177045177045172793e-06,-9.008058608058608558e-05,-1.556801714366410181e+02,3.089594593110701494e-06,3.731712441791010093e+01,9.108985923651332541e+02
-2.739926739926725963e-06,1.016483516483515981e-05,-6.599267399267399656e-05,-1.591566906706271709e+02,3.088684716147044286e-06,3.731710171037392598e+01,9.107072784143937270e+02
-1.643956043956029945e-06,1.061660561660561264e-05,-1.758241758241771391e-06,-1.625358798870889245e+02,3.087789308586210401e-06,3.731707548219766579e+01,9.105258850375857946e+02
6.027838827838841758e-06,1.332722832722832113e-05,3.186446886446884813e-05,-1.658156417680259551e+02,3.086908770065846102e-06,3.731704579284249945e+01,9.103544673408057406e+02
3.536996336996350904e-06,1.260439560439559966e-05,5.243956043956041852e-05,-1.689939657127235648e+02,3.086043491391545720e-06,3.731701270525979197e+01,9.101930741858179772e+02
6.127472527472542070e-06,1.115873015873015332e-05,4.290476190476189119e-05,-1.720689291684747673e+02,3.085193854303211178e-06,3.731697628584447557e+01,9.100417481663911303e+02
7.422710622710636805e-06,1.793528693528693218e-05,3.236630036630034886e-05,-1.750386988816094060e+02,3.084360231247467779e-06,3.731693660438551774e+01,9.099005255890893977e+02
1.031208791208792721e-05,1.215262515262514852e-05,2.534065934065932854e-05,-1.779015320678778949e+02,3.083542985156281567e-06,3.731689373401324161e+01,9.097694364585341873e+02
8.817582417582432700e-06,1.468253968253967792e-05,1.179120879120877678e-05,-1.806557775013008893e+02,3.082742469231923912e-06,3.731684775114367625e+01,9.096485044671579772e+02
8.618315018315032076e-06,1.278510378510378045e-05,6.271062271062257788e-06,-1.832998765206804137e+02,3.081959026738412100e-06,3.731679873542001502e+01,9.095377469894384603e+02
9.913553113553127659e-06,8.086691086691083244e-06,2.490842490842357446e-07,-1.858323639530323987e+02,3.081192990799569050e-06,3.731674676965108972e+01,9.094371750806341197e+02
1.260366300366301914e-05,5.376068376068372211e-06,-1.256410256410269607e-06,-1.882518689532847134e+02,3.080444684203810174e-06,3.731669193974690302e+01,9.093467934800114563e+02
1.011282051282052828e-05,6.279609279609275324e-06,-4.769230769230781883e-06,-1.905571157596526746e+02,3.079714419215795860e-06,3.731663433465148216e+01,9.092666006185626202e+02
7.123809523809538411e-06,1.486324786324785702e-05,-1.631135531135532313e-05,-1.927469243641866683e+02,3.079002497395065624e-06,3.731657404627277685e+01,9.091965886312104885e+02
7.821245421245436358e-06,2.353724053724053165e-05,-2.383882783882785094e-05,-1.948202110980561201e+02,3.078309209421754305e-06,3.731651116940989255e+01,9.091367433734824317e+02
1.638974358974360388e-05,3.749694749694745506e-06,-2.684981684981685868e-05,-1.967759891312186653e+02,3.077634834929501263e-06,3.731644580167764502e+01,9.090870444426478798e+02
1.569230769230770678e-05,1.441147741147740758e-05,-3.738827838827840102e-05,-1.986133688861939390e+02,3.076979642345664392e-06,3.731637804342837228e+01,9.090474652032964968e+02
1.180659340659342172e-05,1.007448107448107026e-05,-4.140293040293041360e-05,-2.003315583657418983e+02,3.076343888738919832e-06,3.731630799767131634e+01,9.090179728173360445e+02
1.290256410256411668e-05,-5.873015873015909623e-07,-4.943223443223444553e-05,-2.019298633943235757e+02,3.075727819674349455e-06,3.731623576998929792e+01,9.089985282783902676e+02
7.920879120879134976e-06,4.020757020757017117e-06,-5.244322344322345665e-05,-2.034076877732968853e+02,3.075131669076098711e-06,3.731616146845308180e+01,9.089890864505636046e+02
1.290256410256411668e-05,8.448107448107444829e-06,-3.337362637362638166e-05,-2.047645333498811624e+02,3.074555659097678939e-06,3.731608520353317715e+01,9.089895961115419141e+02
1.549304029304030616e-05,-8.538461538461541154e-06,-2.183150183150184466e-05,-2.059999999999999432e+02,3.073999999999999706e-06,3.731600708800945654e+01,9.089999999999997726e+02
1.429743589743591088e-05,9.351648351648348789e-06,-1.982417582417583837e-05,-2.071137855251858184e+02,3.073464890037196814e-06,3.731592723687835900e+01,9.090202348672689823e+02
1.379926739926741441e-05,5.737484737484733795e-06,-3.236996336996338699e-05,-2.081056854638166271e+02,3.072950515350308912e-06,3.731584576725795444e+01,9.090502315332300896e+02
1.589157509157510401e-05,8.899877899877895962e-06,-4.240659340659341505e-05,-2.089755928170184518e+02,3.072457049868886570e-06,3.731576279829086218e+01,9.090899149463854201e+02
1.708717948717950098e-05,3.840048840048836325e-06,-3.989743589743591142e-05,-2.097234976896566252e+02,3.071984655220552459e-06,3.731567845104507342e+01,9.091392042480576947e+02
1.549304029304030616e-05,1.721245421245420901e-05,-5.545421245421246101e-05,-2.103494868469058190e+02,3.071533480648595204e-06,3.731559284841280544e+01,9.091980128406703443e+02
1.688791208791210036e-05,1.233333333333332762e-05,-5.997069597069598108e-05,-2.108537431869697798e+02,3.071103662937607941e-06,3.731550611500745873e+01,9.092662484600509742e+02
1.957802197802199353e-05,7.634920634920630417e-06,-6.498901098901100867e-05,-2.112365451305930435e+02,3.070695326347232554e-06,3.731541837705864850e+01,9.093438132517006807e+02
1.569230769230770678e-05,7.634920634920630417e-06,-6.950549450549450164e-05,-2.114982659280857433e+02,3.070308582554024835e-06,3.731532976230561616e+01,9.094306038509686232e+02
1.668864468864470312e-05,1.052625152625152140e-05,-7.452380952380953600e-05,-2.116393728846501006e+02,3.069943530601461757e-06,3.731524039988881469e+01,9.095265114670685307e+02
1.250402930402931713e-05,1.260439560439559966e-05,-6.699633699633699801e-05,-2.116604265048769946e+02,3.069600256858134042e-06,3.731515042024003748e+01,9.096314219708694964e+02
9.614652014652030112e-06,8.177045177045172793e-06,-8.757142857142858196e-05,-2.115620795573485111e+02,3.069278834984108366e-06,3.731505995497089145e+01,9.097452159863906900e+02
8.518681318681331765e-06,1.766422466422466183e-05,-9.158608058608058776e-05,-2.113450760603538470e+02,3.068979325905485880e-06,3.731496913676002691e+01,9.098677689859277962e+02
1.389890109890111303e-05,8.267399267399262342e-06,-9.660439560439562211e-05,-2.110102501897991942e+02,3.068701777797151108e-06,3.731487809923882537e+01,9.099989513887363728e+02
8.618315018315032076e-06,4.653235653235649043e-06,-1.081465201465201523e-04,-2.105585251104590725e+02,3.068446226073714206e-06,3.731478697687600032e+01,9.101386286631905023e+02
2.739926739926753915e-06,4.969474969474932606e-07,-1.036300366300366323e-04,-2.099909117317844220e+02,3.068212693388633431e-06,3.731469590486101851e+01,9.102866614323385193e+02
7.721611721611736047e-06,1.355311355311318353e-07,-1.026263736263736308e-04,-2.093085073895515222e+02,3.068001189641499207e-06,3.731460501898636295e+01,9.104429055827731645e+02
1.399853479853481164e-05,9.487179487179449231e-07,-1.111575091575091567e-04,-2.085124944547001746e+02,3.067811711993474256e-06,3.731451445552891499e+01,9.106072123767228277e+02
1.061098901098902645e-05,1.310134310134306295e-06,-1.151721611721611761e-04,-2.076041388707753867e+02,3.067644244890846628e-06,3.731442435113046230e+01,9.107794285672841852e+02
2.540659340659354562e-06,6.776556776556738409e-07,-9.961538461538462647e-05,-2.065847886214490643e+02,3.067498760096679507e-06,3.731433484267732581e+01,9.109593965166978933e+02
1.140805860805862217e-05,3.840048840048836325e-06,-9.911355311355312574e-05,-2.054558721296588999e+02,3.067375216730507834e-06,3.731424606717942538e+01,9.111469543175746821e+02
1.150769230769232079e-05,5.195360195360190572e-06,-9.409523809523809138e-05,-2.042188965899667039e+02,3.067273561316055908e-06,3.731415816164868460e+01,9.113419359169813561e+02
9.813919413919429041e-06,4.111111111111106666e-06,-1.001172161172161272e-04,-2.028754462357904060e+02,3.067193727836912014e-06,3.731407126297693111e+01,9.115441712432780150e+02
1.051135531135532445e-05,2.755799755799751997e-06,-8.706959706959708123e-05,-2.014271805432278768e+02,3.067135637800123233e-06,3.731398550781345591e+01,9.117534863356182768e+02
6.227106227106241534e-06,1.025518925518925105e-05,-9.760805860805862356e-05,-1.998758323732420479e+02,3.067099200307640982e-06,3.731390103244222445e+01,9.119697034759983580e+02
1.942857142857156927e-06,1.355311355311318353e-07,-1.216959706959707126e-04,-1.982232060540322607e+02,3.067084312135555855e-06,3.731381797265894562e+01,9.121926413237588349e+02
6.476190476190617675e-07,8.357753357753353585e-06,-9.760805860805862356e-05,-1.964711754054713992e+02,3.067090857821067161e-06,3.731373646364799868e+01,9.124221150524307404e+02
4.483516483516624144e-07,3.840048840048836325e-06,-1.051355311355311480e-04,-1.946216817075343215e+02,3.067118709757089305e-06,3.731365663985937431e+01,9.126579364888148120e+02
1.245421245421259615e-06,6.369963369963365720e-06,-1.191868131868131954e-04,-1.926767316146968199e+02,3.067167728294442919e-06,3.731357863488575077e+01,9.128999142541873653e+02
-1.544322344322330269e-06,5.737484737484733795e-06,-1.126630036630036724e-04,-1.906383950183276568e+02,3.067237761851530811e-06,3.731350258133974762e+01,9.131478539075224035e+02
-3.138461538461524669e-06,9.713064713064708679e-06,-1.156739926739926768e-04,-1.885088028591448222e+02,3.067328647031414010e-06,3.731342861073147077e+01,9.134015580906111609e+02
-3.935531135531121658e-06,1.423076923076922509e-05,-1.126630036630036724e-04,-1.862901448918458414e+02,3.067440208746203214e-06,3.731335685334652652e+01,9.136608266749714176e+02
-5.031501831501817464e-06,9.803418803418798228e-06,-1.232014652014652148e-04,-1.839846674040687731e+02,3.067572260348649168e-06,3.731328743812451165e+01,9.139254569104296024e+02
-5.430036630036616170e-06,4.382173382173377854e-06,-1.267142857142857198e-04,-1.815946708918746140e+02,3.067724603770861675e-06,3.731322049253808615e+01,9.141952435752534711e+02
-7.024175824175810147e-06,4.020757020757017117e-06,-1.201904761904761969e-04,-1.791225076939835219e+02,3.067897029670011120e-06,3.731315614247279200e+01,9.144699791277232634e+02
-1.090989010989009520e-05,-8.583638583638620445e-07,-1.121611721611721717e-04,-1.765705795870275097e+02,3.068089317580934162e-06,3.731309451210769623e+01,9.147494538590229922e+02
-1.041172161172159703e-05,-5.105006105006107799e-06,-1.242051282051282162e-04,-1.739413353441218533e+02,3.068301236075509337e-06,3.731303572379692213e+01,9.150334560473235115e+02
-8.219780219780205418e-06,-8.899877899877902738e-06,-1.201904761904761969e-04,-1.712372682590802810e+02,3.068532542928690760e-06,3.731297989795221071e+01,9.153217721129472011e+02
-2.839560439560425851e-06,-1.761904761904765475e-06,-1.402637362637362665e-04,-1.684609136386376349e+02,3.068782985291077535e-06,3.731292715292656936e+01,9.156141867744863703e+02
-1.519413919413917981e-05,-8.086691086691090021e-06,-1.161758241758241775e-04,-1.656148462650583895e+02,3.069052299867874032e-06,3.731287760489917105e+01,9.159104832057533940e+02
-1.419780219780218347e-05,-7.544566544566547645e-06,-1.347435897435897585e-04,-1.627016778315466752e+02,3.069340213104133872e-06,3.731283136776153952e+01,9.162104431934415061e+02
-1.688791208791207325e-05,-4.653235653235656666e-06,-2.125274725274725065e-04,-1.597240543528850196e+02,3.069646441376138555e-06,3.731278855300515573e+01,9.165138472953753990e+02
-1.778461538461537097e-05,-1.671550671550675079e-06,-2.787692307692307648e-04,-1.566846535537546856e+02,3.069970691188759518e-06,3.731274926961053495e+01,9.168204749992208917e+02
-1.090989010989009520e-05,-8.583638583638620445e-07,-2.928205128205127851e-04,-1.535861822372070833e+02,3.070312659378686334e-06,3.731271362393797375e+01,9.171301048815380454e+02
-3.437362637362623064e-06,6.369963369963365720e-06,-2.943260073260073415e-04,-1.504313736357695177e+02,3.070672033323349927e-06,3.731268171961993829e+01,9.174425147670500564e+02
5.828571428571442828e-06,3.162393162393124686e-07,-2.943260073260073415e-04,-1.472229847476836255e+02,3.071048491155402746e-06,3.731265365745520057e+01,9.177574818880021894e+02
1.469597069597071044e-05,-2.484737484737488432e-06,-2.893076923076923343e-04,-1.439637936607854556e+02,3.071441701982599203e-06,3.731262953530499971e+01,9.180747830434928574e+02
1.828278388278389794e-05,-6.460317460317463739e-06,-2.842893772893772728e-04,-1.406565968665419177e+02,3.071851326112918823e-06,3.731260944799105062e+01,9.183941947586463357e+02
2.794725274725275873e-05,1.129426129426125503e-06,-2.797728937728937663e-04,-1.373042065667684426e+02,3.072277015284768616e-06,3.731259348719562752e+01,9.187154934435092173e+02
3.502124542124543513e-05,7.634920634920630417e-06,-2.722454212454212554e-04,-1.339094479755534906e+02,3.072718412902109265e-06,3.731258174136385009e+01,9.190384555515457805e+02
4.129816849816851242e-05,8.628815628815623927e-06,-2.672271062271061939e-04,-1.304751566189190157e+02,3.073175154274328499e-06,3.731257429560822203e+01,9.193628577376096018e+02
4.548278388278389502e-05,6.912087912087907249e-06,-2.602014652014652380e-04,-1.270041756347432198e+02,3.073646866860701582e-06,3.731257123161538658e+01,9.196884770152699957e+02
5.006593406593407887e-05,7.725274725274721660e-06,-2.536776556776556744e-04,-1.234993530754699691e+02,3.074133170519264837e-06,3.731257262755543280e+01,9.200150909133716368e+02
5.066373626373627735e-05,4.111111111111106666e-06,-2.476556776556776657e-04,-1.199635392161243317e+02,3.074633677759926032e-06,3.731257855799358225e+01,9.203424776317085616e+02
4.946813186813188039e-05,1.129426129426125503e-06,-2.406300366300366284e-04,-1.163995838701439709e+02,3.075147994001629513e-06,3.731258909380454014e+01,9.206704161956921553e+02
4.687765567765569600e-05,-4.201465201465204686e-06,-2.356117216117216211e-04,-1.128103337155278609e+02,3.075675717833416838e-06,3.731260430208936896e+01,9.209986866098951168e+02
